id,weblink,game,name,category,comment,date,time,player,status,system,emulated,splits,category_name,player_name
y8q060xy,https://www.speedrun.com/smb1/run/y8q060xy,om1m3625,Super Mario Bros.,w20p0zkn,"don't know what the final time was, but holy crap i beat my pb! it's very unfortunate that it was lagging tho ... hope that doesn't hurt anything.
Played on nestopia",2017-12-01,301.57,qjn1ozw8,verified,jm95z9ol,true,,Any%,GTAce99
yw1vnppz,https://www.speedrun.com/smb1/run/yw1vnppz,om1m3625,Super Mario Bros.,w20p0zkn,good run,2017-12-02,301.724,y8dengmj,verified,jm95z9ol,false,,Any%,Lemon_
y45gkx3m,https://www.speedrun.com/smb1/run/y45gkx3m,om1m3625,Super Mario Bros.,w20p0zkn,"First any% submission for speedrun 
Emulator: Nestopia 1.40",2017-12-02,395,y8dyrz58,verified,jm95z9ol,true,,Any%,DodgemasterDooley
m3dlklgz,https://www.speedrun.com/smb1/run/m3dlklgz,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-02,325,y8deg3lj,verified,kz9wynep,false,,Any%,lillp3r
y67oqo0m,https://www.speedrun.com/smb1/run/y67oqo0m,om1m3625,Super Mario Bros.,w20p0zkn,"World 8 sucked, but I managed to shave off another second from my previous PB.",2017-12-02,303,dx3r5r6x,verified,jm95z9ol,false,https://splits.io/api/v3/runs/1z6h,Any%,DJ____AJ
yo4l03dm,https://www.speedrun.com/smb1/run/yo4l03dm,om1m3625,Super Mario Bros.,w20p0zkn,"Frames lost in Walljump section. Now to finally move on to FPG attempts. 
Nestopia v1.40",2017-12-03,297.793,98r3qn68,verified,jm95z9ol,true,https://splits.io/api/v3/runs/1z8z,Any%,RoyLGamer
mrqov7gy,https://www.speedrun.com/smb1/run/mrqov7gy,om1m3625,Super Mario Bros.,mke8vjk6,,2017-11-28,335,qjnzw4jm,verified,83exk6l5,false,,Any% All-Stars,roopert83
z5oe8gjy,https://www.speedrun.com/smb1/run/z5oe8gjy,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-03,303,qj2yk7n8,verified,jm95z9ol,true,,Any%,Johny_Mandarino
y45g6vqm,https://www.speedrun.com/smb1/run/y45g6vqm,om1m3625,Super Mario Bros.,w20p0zkn,"first pb, i missed wrong warp in 4-2 but everything else was ok",2017-12-03,392,18v73w28,verified,7g6mx89r,false,,Any%,Spoofy
yw1vxd0z,https://www.speedrun.com/smb1/run/yw1vxd0z,om1m3625,Super Mario Bros.,w20p0zkn,"Nestopia v1.40

Though this was the longest time it took to PB, 2500 attempts, my biggest reaction to a PB is actually in Cubob, when I got under 3 min

*[mod note: (frame 18008 + 2 frames lost on axe) = 18010

Frame 18010 / 60.0988139 FPS = 4:59.673]*",2017-12-03,299.673,e8ez61p8,verified,jm95z9ol,true,,Any%,Lul_ecks_dee
mekeg43m,https://www.speedrun.com/smb1/run/mekeg43m,om1m3625,Super Mario Bros.,wdmz042q,"First Sub 22 Minute mark for Warpless  SMB1 : for me since I started speedrunning a few months ago

 Emulator Used: Nestopia 1.40",2017-12-03,1305,y8dyrz58,verified,jm95z9ol,true,,Warpless,DodgemasterDooley
y8q0opxy,https://www.speedrun.com/smb1/run/y8q0opxy,om1m3625,Super Mario Bros.,w20p0zkn,Emulator: Nestopia UE 1.48,2017-12-05,327,qjopronx,verified,jm95z9ol,true,,Any%,Tomatobird8
mrqodlgy,https://www.speedrun.com/smb1/run/mrqodlgy,om1m3625,Super Mario Bros.,xd1em828,"Minus World  Ending For Famicom 


Emulator used: Nestopia 1.40",2017-12-05,172,y8dyrz58,verified,jm95z9ol,true,,Minus World Ending,DodgemasterDooley
yw1v2n3z,https://www.speedrun.com/smb1/run/yw1v2n3z,om1m3625,Super Mario Bros.,w20p0zkn,"Please Retime. Good Run, will have to improve Emulator is Nestopia on the OpenEmu Multi-Emulator. Timer is LLANFAIR for mac.",2017-12-05,311,qxk60398,verified,jm95z9ol,true,,Any%,ImDangerous21
zgn26ljy,https://www.speedrun.com/smb1/run/zgn26ljy,om1m3625,Super Mario Bros.,xd1em828,Emulator Used : Nestopia  1.40,2017-12-05,167,y8dyrz58,verified,jm95z9ol,true,,Minus World Ending,DodgemasterDooley
y67oj1qm,https://www.speedrun.com/smb1/run/y67oj1qm,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-06,387,e8eo3dpj,verified,7g6mx89r,false,,Any%,boxer108
yjk878dm,https://www.speedrun.com/smb1/run/yjk878dm,om1m3625,Super Mario Bros.,w20p0zkn,Awful 8-4. Could improve a few seconds especially in that stage. ,2017-12-06,319,o863yrp8,rejected,jm95z9ol,false,,Any%,Crixus
mrqowrdy,https://www.speedrun.com/smb1/run/mrqowrdy,om1m3625,Super Mario Bros.,w20p0zkn,"Emulator: Nestopia UE 1.48
eyy i got better Kappa",2017-12-07,309,qjopronx,verified,jm95z9ol,true,,Any%,Tomatobird8
z0en24jm,https://www.speedrun.com/smb1/run/z0en24jm,om1m3625,Super Mario Bros.,w20p0zkn,"Game starts at 0.13 - Axe Grab at 5:00.69 - subtract the two and you get 5:00.56

Lost 1 framerule in 1-1 ~~~ Lost 1 framerule in 4-2 ~~~ Lost 1 framerule in 8-1 (missed the star) ~~~ Lost time in 8-4

Link to full 1 hour stream which includes this pb --> https://www.youtube.com/watch?v=IyT50-8M_WA",2017-12-06,300.533,kj9y33ox,verified,jm95z9ol,false,https://splits.io/api/v3/runs/1zu4,Any%,Darpey
mrqopn2y,https://www.speedrun.com/smb1/run/mrqopn2y,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-07,332,e8eo3dpj,verified,7g6mx89r,false,,Any%,boxer108
mk4vnevy,https://www.speedrun.com/smb1/run/mk4vnevy,om1m3625,Super Mario Bros.,w20p0zkn,its korean version..,2017-12-07,343,18qnmz08,rejected,jm95z9ol,true,,Any%,unhan1206
zq6el9xy,https://www.speedrun.com/smb1/run/zq6el9xy,om1m3625,Super Mario Bros.,xd1em828,,2017-12-08,190,zx7y1n0x,verified,mr6k409z,true,,Minus World Ending,ErrorSpeedruns
z5oe9vgy,https://www.speedrun.com/smb1/run/z5oe9vgy,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-09,296.993,qxkgdo7j,rejected,jm95z9ol,false,,Any%,HyperMario
zpqwn98y,https://www.speedrun.com/smb1/run/zpqwn98y,om1m3625,Super Mario Bros.,w20p0zkn,"I PB'd yet again while waiting for my run to get verified, and i finally got my first sub 5. Again, if the time is inaccurate, just tell me.",2017-12-16,299.399,dx3r5r6x,verified,jm95z9ol,false,https://splits.io/api/v3/runs/212x,Any%,DJ____AJ
y6723vpm,https://www.speedrun.com/smb1/run/y6723vpm,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-10,302.851,qj2yk7n8,verified,jm95z9ol,true,,Any%,Johny_Mandarino
y23g9n9m,https://www.speedrun.com/smb1/run/y23g9n9m,om1m3625,Super Mario Bros.,w20p0zkn,played on PowerPak,2017-12-10,303,y8d4yl86,verified,jm95z9ol,false,,Any%,Kirua
y45o5xnm,https://www.speedrun.com/smb1/run/y45o5xnm,om1m3625,Super Mario Bros.,w20p0zkn,"if it's not a sub-5, it's very close! at least it's another pb
Played on nestopia",2017-12-10,300.339,qjn1ozw8,verified,jm95z9ol,true,,Any%,GTAce99
yvgpjn6y,https://www.speedrun.com/smb1/run/yvgpjn6y,om1m3625,Super Mario Bros.,xd1em828,I still need more practice,2017-12-11,180,dx3p4o78,verified,mr6k409z,true,https://splits.io/api/v3/runs/20l7,Minus World Ending,Glitchman24
mk40255y,https://www.speedrun.com/smb1/run/mk40255y,om1m3625,Super Mario Bros.,w20p0zkn,meme performed on PowerPak,2017-12-12,299.473,y8d4yl86,verified,jm95z9ol,false,,Any%,Kirua
y8q624dy,https://www.speedrun.com/smb1/run/y8q624dy,om1m3625,Super Mario Bros.,w20p0zkn,"I do not have a video, also the run was faster than this but I forgot to press the stop button on my timer, I think it went for about 10-15 seconds before I pressed the button, I will submit more runs in future and I may have video proof in future too",2017-12-13,378.62,pj0lz24j,rejected,kz9wynep,false,,Any%,Supermariobro
z13lojwm,https://www.speedrun.com/smb1/run/z13lojwm,om1m3625,Super Mario Bros.,w20p0zkn,"This run I did get an actual time on, I didnt put in milliseconds either this time though because none of the other runs around this time have milliseconds included in the time, I do apologise about my previous one and I understand why it was rejected and I hope I am able to provide video evidence of my runs in the not too distant future.",2017-12-14,369,pj0lz24j,verified,kz9wynep,false,,Any%,Supermariobro
yl96v5ry,https://www.speedrun.com/smb1/run/yl96v5ry,om1m3625,Super Mario Bros.,w20p0zkn,Trash 8-4. Need to learn wrong warp.,2017-12-14,320,o863yrp8,verified,jm95z9ol,false,,Any%,Crixus
z0ej7w9m,https://www.speedrun.com/smb1/run/z0ej7w9m,om1m3625,Super Mario Bros.,mke8vjk6,1 tentativa,2017-12-16,320,kjpr3528,rejected,83exk6l5,false,,Any% All-Stars,Lukinha
mk405lxy,https://www.speedrun.com/smb1/run/mk405lxy,om1m3625,Super Mario Bros.,w20p0zkn,First speedrun of any kind completed! Died twice. Next submission will be my first run w/o deaths.,2017-12-16,442,48g9757x,verified,jm95z9ol,true,,Any%,skyehoppers
mekl4k0m,https://www.speedrun.com/smb1/run/mekl4k0m,om1m3625,Super Mario Bros.,wdmz042q,tournament derust gave way to a small pb.  goal is sub 20.,2017-12-15,1279,kjpw2kxq,verified,jm95z9ol,false,,Warpless,HorseDad
y8q6e0ny,https://www.speedrun.com/smb1/run/y8q6e0ny,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-16,366,18vyqq58,verified,jm95z9ol,true,,Any%,MaxSen_G
z5opdgey,https://www.speedrun.com/smb1/run/z5opdgey,om1m3625,Super Mario Bros.,wdmz042q,,2017-12-16,1178,qxk10d2j,verified,jm95z9ol,false,,Warpless,goofychocobo
zgner6vy,https://www.speedrun.com/smb1/run/zgner6vy,om1m3625,Super Mario Bros.,wdmz042q,starting to kind of look like a speed run.,2017-12-16,1236,kjpw2kxq,verified,jm95z9ol,false,,Warpless,HorseDad
ydqje4wm,https://www.speedrun.com/smb1/run/ydqje4wm,om1m3625,Super Mario Bros.,w20p0zkn,PLEASE BE SUB-5,2017-12-16,300.023,qjn1ozw8,verified,jm95z9ol,true,,Any%,GTAce99
z13l237m,https://www.speedrun.com/smb1/run/z13l237m,om1m3625,Super Mario Bros.,w20p0zkn,"~5:00.2?

Start @ 0.13

I stopped the timer 2 frames early O.o - (whoops)

Axegrab SAYS 5:00.24, but was probably more like 5:00.32? so I would guess this run is a 5:00.19 (give or take)

Perfect run except 8-1. Lost 3 framerules in 8-1.

Forgot to save splits :/",2017-12-16,300.173,kj9y33ox,verified,jm95z9ol,false,,Any%,Darpey
zgnedwey,https://www.speedrun.com/smb1/run/zgnedwey,om1m3625,Super Mario Bros.,w20p0zkn,First speedrun. Hope to practice a lot more and get sub 5. Will start recording as I hit sub 6.,2017-12-17,364,o86kk5px,verified,jm95z9ol,true,,Any%,Luxry
m790w89y,https://www.speedrun.com/smb1/run/m790w89y,om1m3625,Super Mario Bros.,w20p0zkn,first sub 6... still have a long way to go,2017-12-17,342,o86kk5px,verified,jm95z9ol,true,,Any%,Luxry
yo4nr75m,https://www.speedrun.com/smb1/run/yo4nr75m,om1m3625,Super Mario Bros.,w20p0zkn,Run starts at 0:39. This is fun!,2017-12-17,349,48g9757x,verified,jm95z9ol,true,,Any%,skyehoppers
m790w3wy,https://www.speedrun.com/smb1/run/m790w3wy,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-17,60,y8dy2q98,rejected,jm95z9ol,true,,Any%,Jexxxxx
zpqw2v8y,https://www.speedrun.com/smb1/run/zpqw2v8y,om1m3625,Super Mario Bros.,w20p0zkn,Sloppy 8-4. I messed up the splits as well on 8-2. Apologies for the F bomb.,2017-12-17,316,o863yrp8,verified,jm95z9ol,false,,Any%,Crixus
z5opvqny,https://www.speedrun.com/smb1/run/z5opvqny,om1m3625,Super Mario Bros.,w20p0zkn,Kreygasm Cool run for not playing for  a long time Kreygasm,2017-12-17,358,0jm36qe8,verified,v06dr394,false,,Any%,Xein64
z5op22jy,https://www.speedrun.com/smb1/run/z5op22jy,om1m3625,Super Mario Bros.,w20p0zkn,"An okay run, amazing 8-1 & 2, baddddd water ruined a potential 5.02 or 1.",2017-12-17,303,1xyl30wj,verified,jm95z9ol,true,,Any%,maestrocc
mekl3p9m,https://www.speedrun.com/smb1/run/mekl3p9m,om1m3625,Super Mario Bros.,w20p0zkn,Done on an NES. ,2017-12-18,318,qj2qnznj,verified,jm95z9ol,false,,Any%,youtubeman06
zn8vp68z,https://www.speedrun.com/smb1/run/zn8vp68z,om1m3625,Super Mario Bros.,w20p0zkn,Finally a deathless SMB1 run and new PR. Played it very safe; lots of room for improvement.,2017-12-17,320,7j476ywj,verified,jm95z9ol,false,,Any%,Oddimus
y8q6xddy,https://www.speedrun.com/smb1/run/y8q6xddy,om1m3625,Super Mario Bros.,w20p0zkn,Nice,2017-12-18,336,48g9757x,verified,jm95z9ol,true,,Any%,skyehoppers
yvgp0q8y,https://www.speedrun.com/smb1/run/yvgp0q8y,om1m3625,Super Mario Bros.,w20p0zkn,Got that after playing for 2 days. Is that good?,2017-12-18,337,0jm36qe8,verified,v06dr394,false,,Any%,Xein64
z0ejlq8m,https://www.speedrun.com/smb1/run/z0ejlq8m,om1m3625,Super Mario Bros.,wdmz042q,"Woohoo
*Played on an Everdrive",2017-12-18,1160,qjonw238,verified,jm95z9ol,false,,Warpless,8Bit_Ethan
zgneq9ny,https://www.speedrun.com/smb1/run/zgneq9ny,om1m3625,Super Mario Bros.,wdmz042q,,2017-12-18,1581,zx722ey8,verified,jm95z9ol,true,,Warpless,LF
mekl1d9m,https://www.speedrun.com/smb1/run/mekl1d9m,om1m3625,Super Mario Bros.,w20p0zkn,"Latest version of Nestopia, took an hour after deciding to use safe strats, can easily get 5:2X.XX.",2017-12-19,332,qjoz9178,verified,jm95z9ol,true,,Any%,KingOf_JonnyBoy
m7902qey,https://www.speedrun.com/smb1/run/m7902qey,om1m3625,Super Mario Bros.,w20p0zkn,"Done on a NES.

-- Moderator Note --
Run was submitted as 5:08 but it's a 5:07.",2017-12-19,307,qj2qnznj,verified,jm95z9ol,false,,Any%,youtubeman06
yw1rr10z,https://www.speedrun.com/smb1/run/yw1rr10z,om1m3625,Super Mario Bros.,wdmz042q,,2017-12-19,1314,98r7eqj1,verified,jm95z9ol,false,,Warpless,WhenChukAttacks
mk4007xy,https://www.speedrun.com/smb1/run/mk4007xy,om1m3625,Super Mario Bros.,wdmz042q,better.  goal is sub 20.,2017-12-19,1215,kjpw2kxq,verified,jm95z9ol,false,,Warpless,HorseDad
m790074y,https://www.speedrun.com/smb1/run/m790074y,om1m3625,Super Mario Bros.,w20p0zkn,really hoping i beat hp captain and lemon.,2017-12-20,301.568,qjok7l78,verified,jm95z9ol,false,,Any%,TwitchName
y8q66jxy,https://www.speedrun.com/smb1/run/y8q66jxy,om1m3625,Super Mario Bros.,w20p0zkn,"I was going to PB or not, but I did.  Shout out to Kosmicd12 for 8-2 strats.  Done on a NES.",2017-12-20,304,qj2qnznj,verified,jm95z9ol,false,https://splits.io/api/v3/runs/21kg,Any%,youtubeman06
zgneedjy,https://www.speedrun.com/smb1/run/zgneedjy,om1m3625,Super Mario Bros.,wdmz042q,,2017-12-20,1172,qxk10d2j,verified,jm95z9ol,false,https://splits.io/api/v3/runs/21kh,Warpless,goofychocobo
mekll32m,https://www.speedrun.com/smb1/run/mekll32m,om1m3625,Super Mario Bros.,w20p0zkn,"welp i beat it again, but i don't think this is sub 5.",2017-12-20,300.967,qjok7l78,verified,jm95z9ol,false,,Any%,TwitchName
y23gge7m,https://www.speedrun.com/smb1/run/y23gge7m,om1m3625,Super Mario Bros.,w20p0zkn,"Aight time to learn the hard stuff.

Emulator: BizHawk",2017-12-20,330,48g9757x,verified,jm95z9ol,true,,Any%,skyehoppers
z5opp9gy,https://www.speedrun.com/smb1/run/z5opp9gy,om1m3625,Super Mario Bros.,w20p0zkn,"Got 2 frame wall jump in 8-4, messed up at the end of water, didn't fight the koopa at the end of 8-2, went for BBG, got FPG, didn't hit starblock in 8-1, everything else is good.",2017-12-20,301.61,qj2qnznj,verified,jm95z9ol,false,https://splits.io/api/v3/runs/21ls,Any%,youtubeman06
mekl0v9m,https://www.speedrun.com/smb1/run/mekl0v9m,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-20,320,zx7l3qj7,verified,v06dr394,false,,Any%,NinWorld
zpqwpq8y,https://www.speedrun.com/smb1/run/zpqwpq8y,om1m3625,Super Mario Bros.,w20p0zkn,"Emulator: FCEUX 2.1.4a

I used this autotimer: https://raw.githubusercontent.com/Hubcapp/smb1-timer-splits-xpos/master/smb1_timer_splits_xpos.lua

I disabled frame counter and Xpos.

My first ever complete run of the game. Can be improved a lot, but I'm proud regardless!",2017-12-20,344,18vy0y58,verified,jm95z9ol,true,,Any%,ZekerMarco
y45oknqm,https://www.speedrun.com/smb1/run/y45oknqm,om1m3625,Super Mario Bros.,w20p0zkn,"sub 5 will happen really soon, this run was ok

EMU: FCEUX 2.2.3",2017-12-20,301,98r294wx,verified,jm95z9ol,true,,Any%,CaptainSpeedruns
y45okpnm,https://www.speedrun.com/smb1/run/y45okpnm,om1m3625,Super Mario Bros.,wdmz042q,A game off camera without any deaths under 25 minutes. ,2017-12-21,1396,48g5rzyj,verified,jm95z9ol,false,,Warpless,BenS71287
y8q6wxdy,https://www.speedrun.com/smb1/run/y8q6wxdy,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-21,322,0jm36qe8,verified,jm95z9ol,false,,Any%,Xein64
yvgpl08y,https://www.speedrun.com/smb1/run/yvgpl08y,om1m3625,Super Mario Bros.,w20p0zkn,"sorry i have no evidence, if you dont except this i with get obs and will live stream on twitch for proof :)

",2017-12-21,372,18v7qpe8,verified,jm95z9ol,true,,Any%,RetroEnderGamer
yl96d1xy,https://www.speedrun.com/smb1/run/yl96d1xy,om1m3625,Super Mario Bros.,w20p0zkn,"Lost 2 frame rules in 1-2 because of missed pipe jump, lost another frame rule in 4-2, everything else is perfect. Mom called me in 8-2",2017-12-21,299.906,qj2qnznj,verified,jm95z9ol,false,,Any%,youtubeman06
zpqw6jry,https://www.speedrun.com/smb1/run/zpqw6jry,om1m3625,Super Mario Bros.,w20p0zkn,"https://www.youtube.com/watch?v=lG3FT5bXJME
FCEUX 2.2.3
I finally did it! This was my second run of the stream! I lost 0.70 to 8-2 because I was too lazy to press A, and I lost 0.35 to 8-1 on purpose. Overall, I'm satisfied and might choose to go for 4:58 soon.
Special Thanks to Kosmic, Equanimity, and TwitchName :D",2017-12-21,299.923,98r294wx,verified,jm95z9ol,true,,Any%,CaptainSpeedruns
yl96xrny,https://www.speedrun.com/smb1/run/yl96xrny,om1m3625,Super Mario Bros.,wdmz042q,small fire for the win :)  shoutouts to supersonic,2017-12-21,1166,qxk10d2j,verified,jm95z9ol,false,https://splits.io/api/v3/runs/21sa,Warpless,goofychocobo
y978p0vm,https://www.speedrun.com/smb1/run/y978p0vm,om1m3625,Super Mario Bros.,w20p0zkn,this is a rom hack i have been working on called super mario x,2017-12-22,35,y8dyd5o8,rejected,jm95z9ol,true,,Any%,MajorasEmo
y978pnkm,https://www.speedrun.com/smb1/run/y978pnkm,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-22,331,18vyqq58,verified,jm95z9ol,true,,Any%,MaxSen_G
mk40oply,https://www.speedrun.com/smb1/run/mk40oply,om1m3625,Super Mario Bros.,w20p0zkn,No vid :(,2017-12-22,360.001,kjp9pgy8,rejected,jm95z9ol,false,,Any%,Smlwht
yvgpnexy,https://www.speedrun.com/smb1/run/yvgpnexy,om1m3625,Super Mario Bros.,w20p0zkn,getting close to a deathless run. died on the last level =(,2017-12-23,337,o86kk5px,verified,jm95z9ol,true,,Any%,Luxry
yjk2qxgm,https://www.speedrun.com/smb1/run/yjk2qxgm,om1m3625,Super Mario Bros.,xd1em828,,2017-12-23,206,pj0l00rj,verified,kz9wynep,false,,Minus World Ending,LoopieXP
z13l60jm,https://www.speedrun.com/smb1/run/z13l60jm,om1m3625,Super Mario Bros.,w20p0zkn,"Thanks to EddieCatGaming for the retime, give him a follow! Yeah got it early in the stream,a reeally messy run, a bad 8-4 really, great 8-1 and 8-2 though. Feeling fairly confident about a sub 5 run now. Merry Christmas!",2017-12-23,302.59,1xyl30wj,verified,jm95z9ol,true,,Any%,maestrocc
y978e4nm,https://www.speedrun.com/smb1/run/y978e4nm,om1m3625,Super Mario Bros.,w20p0zkn,I don't know why I jumped in the turn around room...,2017-12-24,321,o86kk5px,verified,jm95z9ol,true,,Any%,Luxry
yl965rry,https://www.speedrun.com/smb1/run/yl965rry,om1m3625,Super Mario Bros.,wdmz042q,So close to a sub 19:10! Lost fire in 8-2 at the beginning. I'm happy with this for now. Sub 19:10 will happen soonTM.,2017-12-23,1152.101,y8d3y0mx,verified,jm95z9ol,false,https://splits.io/api/v3/runs/221b,Warpless,SuperSonic
y45o063m,https://www.speedrun.com/smb1/run/y45o063m,om1m3625,Super Mario Bros.,w20p0zkn,My First Speedrun No TAS,2017-12-24,408,1xy9erwj,rejected,jm95z9ol,true,,Any%,MaxTheSpeedrunner
yo4n505m,https://www.speedrun.com/smb1/run/yo4n505m,om1m3625,Super Mario Bros.,w20p0zkn,Pretty happy with this run. Just learned the wrong warp via no practice. Time to add the pipe jumps and possibly adding the wall jump in 8-4. Sub 5:0X is the goal.,2017-12-24,310,o863yrp8,verified,jm95z9ol,false,,Any%,Crixus
zxv35xky,https://www.speedrun.com/smb1/run/zxv35xky,om1m3625,Super Mario Bros.,xd1em828,This run using the glitch (Minus World),2017-12-24,190,kj9lqvwj,rejected,jm95z9ol,true,,Minus World Ending,redgeek
zq6j5p1y,https://www.speedrun.com/smb1/run/zq6j5p1y,om1m3625,Super Mario Bros.,xd1em828,"I had a sub-3 video footage, so i'mma submit this until i get the sub-3 uploaded.",2017-12-24,182,pj0l00rj,verified,kz9wynep,false,,Minus World Ending,LoopieXP
y8q6nnxy,https://www.speedrun.com/smb1/run/y8q6nnxy,om1m3625,Super Mario Bros.,wdmz042q,Wasen't really a run but 41 minute for me its really impressive,2017-12-13,2492.54,98rr79g8,rejected,jm95z9ol,true,,Warpless,Adya
y978wr2m,https://www.speedrun.com/smb1/run/y978wr2m,om1m3625,Super Mario Bros.,w20p0zkn,christmas pb,2017-12-24,319,0jm36qe8,verified,jm95z9ol,false,,Any%,Xein64
zpqwvr8y,https://www.speedrun.com/smb1/run/zpqwvr8y,om1m3625,Super Mario Bros.,w20p0zkn,thicc,2017-12-24,314,0jm36qe8,verified,jm95z9ol,false,https://splits.io/api/v3/runs/223v,Any%,Xein64
zxv3pwey,https://www.speedrun.com/smb1/run/zxv3pwey,om1m3625,Super Mario Bros.,w20p0zkn,Even had a fan base for this one. Time for advanced strats. ,2017-12-25,309,o863yrp8,verified,jm95z9ol,false,,Any%,Crixus
z13l097m,https://www.speedrun.com/smb1/run/z13l097m,om1m3625,Super Mario Bros.,w20p0zkn,First Speedrun ,2017-12-25,408,1xy9erwj,rejected,jm95z9ol,true,,Any%,MaxTheSpeedrunner
ydqjpvxm,https://www.speedrun.com/smb1/run/ydqjpvxm,om1m3625,Super Mario Bros.,wdmz042q,,2017-12-25,1915,0jm36qe8,verified,jm95z9ol,false,,Warpless,Xein64
zpqweqry,https://www.speedrun.com/smb1/run/zpqweqry,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-25,333,qjo1g53x,verified,jm95z9ol,false,,Any%,GreggyEggies
z5op43gy,https://www.speedrun.com/smb1/run/z5op43gy,om1m3625,Super Mario Bros.,w20p0zkn,"Really good week for smb for me OhMyDog

starts at: 0:36",2017-12-26,311,0jm36qe8,verified,jm95z9ol,false,https://splits.io/api/v3/runs/2278,Any%,Xein64
zq6jog5y,https://www.speedrun.com/smb1/run/zq6jog5y,om1m3625,Super Mario Bros.,w20p0zkn,,2017-09-25,378,y8dyz7o8,verified,jm95z9ol,false,,Any%,Firebroth
m3dq47wz,https://www.speedrun.com/smb1/run/m3dq47wz,om1m3625,Super Mario Bros.,w20p0zkn,"What a rush, time to learn wrong warp and some pipe jumps.",2017-12-25,327,68w5nq8g,verified,jm95z9ol,false,,Any%,Phio
z0ej4oem,https://www.speedrun.com/smb1/run/z0ej4oem,om1m3625,Super Mario Bros.,w20p0zkn,"Run starts about a minute in.

Wow! Literally my first run out of 8-2 with pipe jumps and shit. Choked the water section but it's aight. Gonna learn warpless now.",2017-12-25,319,48g9757x,verified,jm95z9ol,true,,Any%,skyehoppers
y8q67qwy,https://www.speedrun.com/smb1/run/y8q67qwy,om1m3625,Super Mario Bros.,wdmz042q,,2017-12-26,1213,qjo1g53x,verified,jm95z9ol,false,,Warpless,GreggyEggies
zn8vn18z,https://www.speedrun.com/smb1/run/zn8vn18z,om1m3625,Super Mario Bros.,w20p0zkn,Nestopia v1.4.1 (macOS Emulator Enhancer build),2017-12-26,340,o86koz5x,verified,jm95z9ol,true,https://splits.io/api/v3/runs/22cb,Any%,oo-oo
y6721d1m,https://www.speedrun.com/smb1/run/y6721d1m,om1m3625,Super Mario Bros.,mke8vjk6,,2017-12-26,545,y8dem0mj,verified,nzelreqp,false,,Any% All-Stars,TheIntCarl
m3dqpvdz,https://www.speedrun.com/smb1/run/m3dqpvdz,om1m3625,Super Mario Bros.,wdmz042q,So close to a sub 19:10 again!! Messed up 8-4 by missing the wall jump and lost fire in the water section. Never wanna PB by too much.. lol,2017-12-26,1151.083,y8d3y0mx,verified,jm95z9ol,false,https://splits.io/api/v3/runs/22e1,Warpless,SuperSonic
y67q37qm,https://www.speedrun.com/smb1/run/y67q37qm,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-27,303,kjpzo50x,verified,jm95z9ol,false,,Any%,Carter44
y23k9n5m,https://www.speedrun.com/smb1/run/y23k9n5m,om1m3625,Super Mario Bros.,wdmz042q,,2017-12-28,1157,qjonw238,verified,jm95z9ol,false,,Warpless,8Bit_Ethan
z13k33jm,https://www.speedrun.com/smb1/run/z13k33jm,om1m3625,Super Mario Bros.,w20p0zkn,,2017-12-28,320,18vyqq58,verified,jm95z9ol,true,,Any%,MaxSen_G
zq6d6r9y,https://www.speedrun.com/smb1/run/zq6d6r9y,om1m3625,Super Mario Bros.,w20p0zkn,"After ten days with a 5:32, I finally got it. It took roughly twenty minutes after not doing the koopa despawn. Definately going to try and save time in 8-2, 8-4, and 8-1. My 4-1 sucked. Definitaly could've made it sub 5:10 with my strats. Full stream: https://www.twitch.tv/videos/213351725



Nestopia v1.40 (released June 2008)",2017-12-28,315,qjoz9178,verified,jm95z9ol,true,,Any%,KingOf_JonnyBoy
zn8e81lz,https://www.speedrun.com/smb1/run/zn8e81lz,om1m3625,Super Mario Bros.,5dwv95kg,"PB is 23:54, done at SGDQ2016 practice room",2017-01-29,1435,qxkp49j0,rejected,83exk6l5,false,,Warpless All-Stars,RaikouRider
yw1n1q9z,https://www.speedrun.com/smb1/run/yw1n1q9z,om1m3625,Super Mario Bros.,5dwv95kg,"PB is 23:54, done at SGDQ2016 practice room",2017-01-29,1435,qxkp49j0,verified,83exk6l5,false,,Warpless All-Stars,RaikouRider
mek0k39m,https://www.speedrun.com/smb1/run/mek0k39m,om1m3625,Super Mario Bros.,w20p0zkn,"I got this run on my brothers b-day and I'm pretty happy with it still trying to lower it though
",2017-12-02,339,,rejected,jm95z9ol,false,,Any%,
zn8e8v3z,https://www.speedrun.com/smb1/run/zn8e8v3z,om1m3625,Super Mario Bros.,wdmz042q,"absolutely terrible run. game overed so many times i lost count lol. cant wait to improve this piece of crap
Played on nestopia",2017-12-28,1741,qjn1ozw8,verified,jm95z9ol,true,,Warpless,GTAce99
